id,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
972,12/05/2017 12:55:58 PM,12/05/2017 01:09:28 PM,2,1.26,1,N,246,234,1,9.5,0,0.5,1.54,0,0.3,11.84
973,12/05/2017 12:49:56 PM,12/05/2017 01:14:25 PM,2,1.6,1,N,186,163,1,15,0,0.5,3.15,0,0.3,18.95
974,12/05/2017 12:22:42 PM,12/05/2017 12:34:59 PM,1,2,1,N,238,236,1,10.5,0,0.5,2.25,0,0.3,13.55
975,12/05/2017 12:44:36 PM,12/05/2017 01:02:23 PM,2,0.8,1,N,237,162,2,11.5,0,0.5,0,0,0.3,12.3
976,12/05/2017 12:47:26 PM,12/05/2017 01:00:05 PM,1,1.6,1,N,79,114,1,10,0,0.5,2.16,0,0.3,12.96
977,12/05/2017 12:13:10 PM,12/05/2017 12:18:13 PM,1,0.54,1,N,113,113,1,5,0,0.5,1.16,0,0.3,6.96
978,12/05/2017 12:47:19 PM,12/05/2017 01:10:39 PM,1,3.03,1,N,162,43,1,16.5,0,0.5,3.46,0,0.3,20.76
979,12/05/2017 12:04:45 PM,12/05/2017 12:32:12 PM,1,2.4,1,N,48,234,1,16.5,0,0.5,5.19,0,0.3,22.49
980,12/05/2017 12:34:53 PM,12/05/2017 12:55:45 PM,1,3.82,1,N,234,217,2,16,0,0.5,0,0,0.3,16.8
981,12/05/2017 12:35:06 PM,12/05/2017 12:39:52 PM,1,0.7,1,N,50,48,1,5,0,0.5,2,0,0.3,7.8
982,12/05/2017 12:33:36 PM,12/05/2017 01:12:48 PM,6,16.96,2,N,170,132,1,52,0,0.5,11.71,5.76,0.3,70.27
983,12/05/2017 12:17:29 PM,12/05/2017 12:39:24 PM,1,6.64,1,N,161,13,1,23,0,0.5,4.76,0,0.3,28.56
984,12/05/2017 12:47:28 PM,12/05/2017 01:00:43 PM,1,2.06,1,N,261,249,1,10,0,0.5,2.7,0,0.3,13.5
985,12/05/2017 12:05:47 PM,12/05/2017 12:17:09 PM,3,1.6,1,N,143,238,1,9,0,0.5,1.95,0,0.3,11.75
986,12/05/2017 12:25:31 PM,12/05/2017 12:38:31 PM,3,1.9,1,N,238,43,1,10.5,0,0.5,1.7,0,0.3,13
987,12/05/2017 12:43:16 PM,12/05/2017 12:56:21 PM,3,1.5,1,N,237,236,1,10,0,0.5,2.16,0,0.3,12.96
988,12/05/2017 12:57:12 PM,12/05/2017 01:09:33 PM,3,1.7,1,N,236,238,2,10,0,0.5,0,0,0.3,10.8
989,12/05/2017 12:24:43 PM,12/05/2017 12:47:59 PM,1,0.9,1,N,107,186,1,14,0,0.5,3.7,0,0.3,18.5
990,12/05/2017 12:09:00 PM,12/05/2017 12:37:12 PM,1,7.7,1,N,162,138,1,27,0,0.5,5.2,0,0.3,33
991,12/05/2017 12:27:43 PM,12/05/2017 12:40:04 PM,1,1.1,1,N,264,264,1,9,0,0.5,1.95,0,0.3,11.75
992,12/05/2017 12:43:41 PM,12/05/2017 12:52:20 PM,1,1.1,1,N,237,142,1,8,0,0.5,1.2,0,0.3,10
993,12/05/2017 12:22:34 PM,12/05/2017 12:57:17 PM,2,16.87,1,N,138,13,1,47,0,0.5,10.71,5.76,0.3,64.27
994,12/05/2017 12:05:51 PM,12/05/2017 12:43:42 PM,1,10.8,1,N,230,138,2,36.5,0,0.5,0,5.76,0.3,43.06
995,12/05/2017 12:12:58 PM,12/05/2017 12:20:02 PM,2,1,1,N,48,239,1,6.5,0,0.5,2,0,0.3,9.3
996,12/05/2017 12:40:33 PM,12/05/2017 01:27:52 PM,1,12.6,1,N,151,34,2,42,0,0.5,0,0,0.3,42.8
997,12/05/2017 12:17:39 PM,12/05/2017 12:17:53 PM,1,0,2,N,13,13,1,52,0,0.5,6,5.76,0.3,64.56
998,12/05/2017 12:04:09 PM,12/05/2017 12:24:23 PM,1,4.8,1,N,140,211,1,19.5,0,0.5,3,0,0.3,23.3
999,12/05/2017 12:28:55 PM,12/05/2017 12:38:38 PM,2,1.3,1,N,211,158,1,7.5,0,0.5,2.45,0,0.3,10.75
1000,12/05/2017 12:52:56 PM,12/05/2017 01:00:35 PM,1,0.3,1,N,186,68,2,6,0,0.5,0,0,0.3,6.8
